config,phase,elapsed_s,sim_frame,speed_cmd_mps,speed_mps,throttle,brake,gear,speed_error_mps,speed_error_integral,throttle_ff
A_RESET_CURRENT,decel,0.68,2515755,0.5,0.44666390444001774,0.5562965273857117,0.0,1,0.047935485477823,0.0025062414947794763,0.515
A_RESET_CURRENT,decel,0.7000000000000001,2515756,0.5,0.44232544917878575,0.5611217617988586,0.0,1,0.053336095559982255,0.003572963405979121,0.515
A_RESET_CURRENT,decel,0.72,2515757,0.5,0.43889932648192237,0.5650631785392761,0.0,1,0.057674550821214254,0.004726454422403406,0.515
A_RESET_CURRENT,decel,0.74,2515758,0.5,0.4362484456546298,0.568244218826294,0.0,1,0.06110067351807763,0.005948467892764959,0.515
A_RESET_CURRENT,decel,0.76,2515759,0.5,0.4342508317434032,0.5707780122756958,0.0,1,0.06375155434537022,0.007223498979672363,0.515
A_RESET_CURRENT,decel,0.78,2515760,0.5,0.4327998639559558,0.5727652311325073,0.0,1,0.06574916825659682,0.0085384823448043,0.515
A_RESET_CURRENT,decel,0.8,2515761,0.5,0.4318036080852252,0.5742942690849304,0.0,1,0.06720013604404418,0.009882485065685183,0.515
A_RESET_CURRENT,decel,0.8200000000000001,2515762,0.5,0.43118281379301326,0.5754411220550537,0.0,1,0.06819639191477478,0.01124641290398068,0.515
A_RESET_CURRENT,decel,0.84,2515763,0.5,0.4308701516707183,0.5762715935707092,0.0,1,0.06881718620698674,0.012622756628120414,0.515
A_RESET_CURRENT,decel,0.86,2515764,0.5,0.43080868736108513,0.5768415331840515,0.0,1,0.0691298483292817,0.014005353594706048,0.515
A_RESET_CURRENT,decel,0.88,2515765,0.5,0.43094983115720364,0.5771982073783875,0.0,1,0.06919131263891487,0.015389179847484346,0.515
A_RESET_CURRENT,decel,0.9,2515766,0.5,0.4312526704305678,0.5773820877075195,0.0,1,0.06905016884279636,0.016770183224340273,0.515
A_RESET_CURRENT,decel,0.92,2515767,0.5,0.43168368352969233,0.5774271488189697,0.0,1,0.06874732956943219,0.018145129815728918,0.515
A_RESET_CURRENT,decel,0.9400000000000001,2515768,0.5,0.4322149277972132,0.5773614048957825,0.0,1,0.06831631647030767,0.01951145614513507,0.515
A_RESET_CURRENT,decel,0.96,2515769,0.5,0.4328236104176747,0.5772081017494202,0.0,1,0.06778507220278679,0.020867157589190805,0.515
A_RESET_CURRENT,decel,0.98,2515770,0.5,0.433490944008094,0.5769862532615662,0.0,1,0.0671763895823253,0.02221068538083731,0.515
A_RESET_CURRENT,decel,1.0,2515771,0.5,0.43420147904479023,0.5767117142677307,0.0,1,0.06650905599190599,0.02354086650067543,0.515
A_RESET_CURRENT,decel,1.02,2515772,0.5,0.4349427223948732,0.5763972401618958,0.0,1,0.06579852095520977,0.024856836919779624,0.515
A_RESET_CURRENT,decel,1.04,2515773,0.5,0.43570432669228243,0.5760534405708313,0.0,1,0.0650572776051268,0.02615798247188216,0.515
A_RESET_CURRENT,decel,1.06,2515774,0.5,0.4364780426545088,0.5756889581680298,0.0,1,0.06429567330771757,0.027443895938036512,0.515
A_RESET_CURRENT,decel,1.08,2515775,0.5,0.4372572422452549,0.5753108263015747,0.0,1,0.06352195734549121,0.028714335084946335,0.515
A_RESET_CURRENT,decel,1.1,2515776,0.5,0.43803653720459684,0.5749245882034302,0.0,1,0.06274275775474508,0.029969190240041237,0.515
A_RESET_CURRENT,decel,1.12,2515777,0.5,0.4388117790492997,0.5745348334312439,0.0,1,0.06196346279540316,0.0312084594959493,0.515
A_RESET_CURRENT,decel,1.1400000000000001,2515778,0.5,0.43957953455175974,0.5741450786590576,0.0,1,0.06118822095070031,0.03243222391496331,0.515
A_RESET_CURRENT,decel,1.16,2515779,0.5,0.4403374672097729,0.5737583637237549,0.0,1,0.06042046544824026,0.033640633223928115,0.515
A_RESET_CURRENT,decel,1.18,2515780,0.5,0.4410834789398928,0.5733765959739685,0.0,1,0.059662532790227096,0.03483388387973266,0.515
A_RESET_CURRENT,decel,1.2,2515781,0.5,0.4418162345977207,0.5730017423629761,0.0,1,0.058916521060107196,0.0360122143009348,0.515
A_RESET_CURRENT,decel,1.22,2515782,0.5,0.44253463745780486,0.5726348757743835,0.0,1,0.05818376540227932,0.037175889608980384,0.515
A_RESET_CURRENT,decel,1.24,2515783,0.5,0.44323806763169493,0.5722771286964417,0.0,1,0.05746536254219514,0.03832519685982429,0.515
A_RESET_CURRENT,decel,1.26,2515784,0.5,0.4439259529147205,0.5719289183616638,0.0,1,0.05676193236830507,0.03946043550719039,0.515
A_RESET_CURRENT,decel,1.28,2515785,0.5,0.4445982456230274,0.5715909600257874,0.0,1,0.05607404708527952,0.04058191644889598,0.515
A_RESET_CURRENT,decel,1.3,2515786,0.5,0.44525485038912266,0.5712632536888123,0.0,1,0.05540175437697259,0.041689951536435434,0.515
A_RESET_CURRENT,decel,1.32,2515787,0.5,0.4458958148966615,0.5709460377693176,0.0,1,0.05474514961087734,0.04278485452865298,0.515
A_RESET_CURRENT,decel,1.34,2515788,0.5,0.44652137756413435,0.5706393122673035,0.0,1,0.054104185103338476,0.04386693823071975,0.515
A_RESET_CURRENT,decel,1.36,2515789,0.5,0.4471316814426646,0.5703428387641907,0.0,1,0.05347862243586565,0.04493651067943706,0.515
A_RESET_CURRENT,decel,1.3800000000000001,2515790,0.5,0.4477271556856568,0.5700567364692688,0.0,1,0.052868318557335425,0.04599387705058377,0.515
A_RESET_CURRENT,decel,1.4000000000000001,2515791,0.5,0.4483080387116726,0.5697805881500244,0.0,1,0.0522728443143432,0.04703933393687063,0.515
A_RESET_CURRENT,decel,1.42,2515792,0.5,0.44887475967413176,0.569514274597168,0.0,1,0.051691961288327426,0.04807317316263718,0.515
A_RESET_CURRENT,decel,1.44,2515793,0.5,0.4494276523590342,0.5692574977874756,0.0,1,0.05112524032586824,0.049095677969154546,0.515
A_RESET_CURRENT,decel,1.46,2515794,0.5,0.4499671936035238,0.5690100789070129,0.0,1,0.0505723476409658,0.05010712492197386,0.515
A_RESET_CURRENT,decel,1.48,2515795,0.5,0.4504938602447523,0.5687716007232666,0.0,1,0.050032806396476226,0.051107781049903385,0.515
A_RESET_CURRENT,decel,1.5,2515796,0.5,0.4510078430175781,0.5685417652130127,0.0,1,0.0495061397552477,0.05209790384500834,0.515
A_RESET_CURRENT,decel,1.52,2515797,0.5,0.4515098094940198,0.5683204531669617,0.0,1,0.048992156982421875,0.05307774698465678,0.515
A_RESET_CURRENT,decel,1.54,2515798,0.5,0.4519999504089388,0.5681071281433105,0.0,1,0.04849019050598019,0.05404755079477638,0.515
A_RESET_CURRENT,decel,1.56,2515799,0.5,0.4524787425994911,0.5679017305374146,0.0,1,0.04800004959106119,0.05500755178659761,0.515
A_RESET_CURRENT,decel,1.58,2515800,0.5,0.4529465198516899,0.5677038431167603,0.0,1,0.04752125740050889,0.05595797693460779,0.515
A_RESET_CURRENT,decel,1.6,2515801,0.5,0.45340361595154344,0.5675132274627686,0.0,1,0.04705348014831012,0.05689904653757399,0.515
A_RESET_CURRENT,decel,1.62,2515802,0.5,0.45385050773621155,0.5673297643661499,0.0,1,0.04659638404845656,0.05783097421854312,0.515
A_RESET_CURRENT,decel,1.6400000000000001,2515803,0.5,0.4542873382568399,0.5671529173851013,0.0,1,0.04614949226378845,0.05875396406381889,0.515
A_RESET_CURRENT,decel,1.6600000000000001,2515804,0.5,0.45471458435058987,0.5669827461242676,0.0,1,0.04571266174316008,0.059668217298682096,0.515
A_RESET_CURRENT,decel,1.68,2515805,0.5,0.4551324844360364,0.56681889295578,0.0,1,0.04528541564941013,0.0605739256116703,0.515
A_RESET_CURRENT,decel,1.7,2515806,0.5,0.4555413246154787,0.5666610598564148,0.0,1,0.04486751556396362,0.06147127592294957,0.515
A_RESET_CURRENT,decel,1.72,2515807,0.5,0.45594134330749514,0.5665091872215271,0.0,1,0.04445867538452131,0.062360449430639994,0.515
A_RESET_CURRENT,decel,1.74,2515808,0.5,0.4563328742980963,0.5663630366325378,0.0,1,0.04405865669250486,0.06324162256449009,0.515
A_RESET_CURRENT,decel,1.76,2515809,0.5,0.45671615600586113,0.5662223696708679,0.0,1,0.043667125701903675,0.06411496507852817,0.515
A_RESET_CURRENT,decel,1.78,2515810,0.5,0.4570915222168007,0.566087007522583,0.0,1,0.04328384399413887,0.06498064195841094,0.515
A_RESET_CURRENT,decel,1.8,2515811,0.5,0.4574590682983451,0.5659567713737488,0.0,1,0.042908477783199284,0.06583881151407492,0.515
A_RESET_CURRENT,decel,1.82,2515812,0.5,0.45781908035278873,0.5658314824104309,0.0,1,0.042540931701654905,0.06668963014810801,0.515
A_RESET_CURRENT,decel,1.84,2515813,0.5,0.4581717967987128,0.5657110810279846,0.0,1,0.04218091964721127,0.06753324854105223,0.515
A_RESET_CURRENT,decel,1.86,2515814,0.5,0.4585174560546985,0.5655953288078308,0.0,1,0.04182820320128722,0.06836981260507798,0.515
A_RESET_CURRENT,decel,1.8800000000000001,2515815,0.5,0.45885620117189224,0.5654840469360352,0.0,1,0.04148254394530149,0.06919946348398401,0.515
A_RESET_CURRENT,decel,1.9000000000000001,2515816,0.5,0.4591882228851554,0.5653771162033081,0.0,1,0.04114379882810776,0.07002233946054616,0.515
A_RESET_CURRENT,decel,1.92,2515817,0.5,0.45951371192935164,0.5652744770050049,0.0,1,0.04081177711484463,0.07083857500284305,0.515
A_RESET_CURRENT,decel,1.94,2515818,0.5,0.45983295440677174,0.5651759505271912,0.0,1,0.04048628807064836,0.07164830076425602,0.515
A_RESET_CURRENT,decel,1.96,2515819,0.5,0.46014599800113964,0.5650813579559326,0.0,1,0.04016704559322826,0.07245164167612059,0.515
A_RESET_CURRENT,decel,1.98,2515820,0.5,0.4604529857635991,0.5649906396865845,0.0,1,0.039854001998860356,0.0732487217160978,0.515
A_RESET_CURRENT,decel,2.0,2515821,0.5,0.46075415611272785,0.5649036765098572,0.0,1,0.03954701423640089,0.07403966200082582,0.515
B_KEEP_I_DECAY_097,stop,0.02,2515825,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.04,2515826,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.06,2515827,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.08,2515828,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.1,2515829,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.12,2515830,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.14,2515831,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.16,2515832,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.18,2515833,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.2,2515834,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.22,2515835,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.24,2515836,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.26,2515837,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.28,2515838,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.3,2515839,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.32,2515840,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.34,2515841,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.36,2515842,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.38,2515843,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.4,2515844,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.42,2515845,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.44,2515846,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.46,2515847,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.48,2515848,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.5,2515849,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.52,2515850,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.54,2515851,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.56,2515852,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.58,2515853,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.6,2515854,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.62,2515855,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.64,2515856,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.66,2515857,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.68,2515858,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.7000000000000001,2515859,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.72,2515860,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.74,2515861,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.76,2515862,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.78,2515863,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.8,2515864,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.8200000000000001,2515865,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.84,2515866,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.86,2515867,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.88,2515868,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.9,2515869,0.0,0.003983581443205829,0.0,1.0,0,0.0,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.92,2515870,0.0,0.01998720472424225,0.0,1.0,0,-0.003983581443205829,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.9400000000000001,2515871,0.0,0.026580814140935514,0.0,1.0,0,-0.01998720472424225,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.96,2515872,0.0,0.01815142336495281,0.0,1.0,0,-0.026580814140935514,0.0,0.0
B_KEEP_I_DECAY_097,stop,0.98,2515873,0.0,0.011893734987774103,0.0,1.0,0,-0.01815142336495281,0.0,0.0
B_KEEP_I_DECAY_097,stop,1.0,2515874,0.0,0.007005072307122518,0.0,1.0,0,-0.011893734987774103,0.0,0.0
B_KEEP_I_DECAY_097,pre,0.02,2515875,0.7,0.003446401926163309,1.0,0.0,0,0.6929949276928774,0.013859898553857549,0.633
B_KEEP_I_DECAY_097,pre,0.04,2515876,0.7,0.0012572181762704868,1.0,0.0,0,0.6965535980738367,0.02779097051533428,0.633
B_KEEP_I_DECAY_097,pre,0.06,2515877,0.7,0.0016817045530779773,1.0,0.0,0,0.6987427818237295,0.04176582615180887,0.633
B_KEEP_I_DECAY_097,pre,0.08,2515878,0.7,0.0027931161964652434,1.0,0.0,0,0.698318295446922,0.05573219206074731,0.633
B_KEEP_I_DECAY_097,pre,0.1,2515879,0.7,0.0035750251256930128,1.0,0.0,0,0.6972068838035347,0.069676329736818,0.633
B_KEEP_I_DECAY_097,pre,0.12,2515880,0.7,0.004036231513576292,1.0,0.0,0,0.696424974874307,0.08360482923430415,0.633
B_KEEP_I_DECAY_097,pre,0.14,2515881,0.7,0.004245182610400603,1.0,0.0,0,0.6959637684864237,0.09752410460403263,0.633
B_KEEP_I_DECAY_097,pre,0.16,2515882,0.7,0.004265781317587058,1.0,0.0,0,0.6957548173895993,0.11143920095182462,0.633
B_KEEP_I_DECAY_097,pre,0.18,2515883,0.7,0.004151238144332258,1.0,0.0,0,0.6957342186824129,0.12535388532547287,0.633
B_KEEP_I_DECAY_097,pre,0.2,2515884,0.7,0.003944049960250567,1.0,0.0,0,0.6958487618556677,0.13927086056258622,0.633
B_KEEP_I_DECAY_097,pre,0.22,2515885,0.7,0.003677385315247819,1.0,0.0,0,0.6960559500397494,0.1531919795633812,0.633
B_KEEP_I_DECAY_097,pre,0.24,2515886,0.7,0.0033767976781477575,1.0,0.0,0,0.6963226146847521,0.16711843185707626,0.633
B_KEEP_I_DECAY_097,pre,0.26,2515887,0.7,0.0030613763868573233,1.0,0.0,0,0.6966232023218522,0.1810508959035133,0.633
B_KEEP_I_DECAY_097,pre,0.28,2515888,0.7,0.0027451013096508855,1.0,0.0,0,0.6969386236131426,0.19498966837577617,0.633
B_KEEP_I_DECAY_097,pre,0.3,2515889,0.7,0.002437967384781181,1.0,0.0,0,0.6972548986903491,0.20893476634958313,0.633
B_KEEP_I_DECAY_097,pre,0.32,2515890,0.7,0.002146743023191239,1.0,0.0,0,0.6975620326152188,0.22288600700188752,0.633
B_KEEP_I_DECAY_097,pre,0.34,2515891,0.7,0.0018756960362001397,1.0,0.0,0,0.6978532569768087,0.2368430721414237,0.633
B_KEEP_I_DECAY_097,pre,0.36,2515892,0.7,0.0016271477436462383,1.0,0.0,0,0.6981243039637998,0.25080555822069966,0.633
B_KEEP_I_DECAY_097,pre,0.38,2515893,0.7,0.0014021800830502495,1.0,0.0,0,0.6983728522563537,0.26477301526582675,0.633
B_KEEP_I_DECAY_097,pre,0.4,2515894,0.7,0.001200651150582877,1.0,0.0,0,0.6985978199169497,0.27874497166416573,0.633
B_KEEP_I_DECAY_097,pre,0.42,2515895,0.7,0.0010219178501140371,1.0,0.0,0,0.6987993488494171,0.29272095864115405,0.633
B_KEEP_I_DECAY_097,pre,0.44,2515896,0.7,0.0008646717392612951,1.0,0.0,0,0.6989780821498859,0.3067005202841518,0.633
B_KEEP_I_DECAY_097,pre,0.46,2515897,0.7,0.0007273947908342412,1.0,0.0,0,0.6991353282607387,0.32068322684936656,0.633
B_KEEP_I_DECAY_097,pre,0.48,2515898,0.7,0.0006084412808857991,1.0,0.0,0,0.6992726052091657,0.3346686789535499,0.633
B_KEEP_I_DECAY_097,pre,0.5,2515899,0.7,0.0005060409467185633,1.0,0.0,0,0.6993915587191142,0.3486565101279322,0.633
B_KEEP_I_DECAY_097,pre,0.52,2515900,0.7,0.00041841221556036134,1.0,0.0,0,0.6994939590532814,0.36264638930899784,0.633
B_KEEP_I_DECAY_097,pre,0.54,2515901,0.7,0.0003439443808892684,1.0,0.0,0,0.6995815877844396,0.37663802106468663,0.633
B_KEEP_I_DECAY_097,pre,0.56,2515902,0.7,0.0002809712772151556,1.0,0.0,0,0.6996560556191107,0.39063114217706885,0.633
B_KEEP_I_DECAY_097,pre,0.58,2515903,0.7,0.0002280317370056602,1.0,0.0,0,0.6997190287227848,0.4046255227515245,0.633
B_KEEP_I_DECAY_097,pre,0.6,2515904,0.7,0.00018381720298654784,1.0,0.0,0,0.6997719682629943,0.4186209621167844,0.633
B_KEEP_I_DECAY_097,pre,0.62,2515905,0.7,0.00014708884314620368,1.0,0.0,0,0.6998161827970134,0.4326172857727247,0.633
B_KEEP_I_DECAY_097,pre,0.64,2515906,0.7,0.00011683758380792838,1.0,0.0,0,0.6998529111568538,0.44661434399586175,0.633
B_KEEP_I_DECAY_097,pre,0.66,2515907,0.7,9.207128938002512e-05,1.0,0.0,0,0.699883162416192,0.4606120072441856,0.633
B_KEEP_I_DECAY_097,pre,0.68,2515908,0.7,7.188597660825825e-05,1.0,0.0,0,0.6999079287106199,0.474610165818398,0.633
B_KEEP_I_DECAY_097,pre,0.7000000000000001,2515909,0.7,5.5636499514612494e-05,1.0,0.0,0,0.6999281140233917,0.4886087280988658,0.633
B_KEEP_I_DECAY_097,pre,0.72,2515910,0.7,4.264337525905352e-05,1.0,0.0,0,0.6999443635004854,0.5026076153688755,0.633
B_KEEP_I_DECAY_097,pre,0.74,2515911,0.7,3.2391904430805485e-05,1.0,0.0,0,0.6999573566247409,0.5166067625013704,0.633
B_KEEP_I_DECAY_097,pre,0.76,2515912,0.7,2.4405311790318018e-05,1.0,0.0,0,0.6999676080955691,0.5306061146632818,0.633
B_KEEP_I_DECAY_097,pre,0.78,2515913,0.7,1.832520593156819e-05,1.0,0.0,0,0.6999755946882097,0.544605626557046,0.633
B_KEEP_I_DECAY_097,pre,0.8,2515914,0.7,1.386455898663868e-05,1.0,0.0,0,0.6999816747940684,0.5586052600529274,0.633
B_KEEP_I_DECAY_097,pre,0.8200000000000001,2515915,0.7,1.0707881605360012e-05,1.0,0.0,0,0.6999861354410133,0.5726049827617476,0.633
B_KEEP_I_DECAY_097,pre,0.84,2515916,0.7,8.648796700463393e-06,1.0,0.0,0,0.6999892921183946,0.5866047686041156,0.633
B_KEEP_I_DECAY_097,pre,0.86,2515917,0.7,7.3886727780105416e-06,1.0,0.0,0,0.6999913512032995,0.6,0.633
B_KEEP_I_DECAY_097,pre,0.88,2515918,0.7,6.640818772574888e-06,1.0,0.0,0,0.6999926113272219,0.6,0.633
B_KEEP_I_DECAY_097,pre,0.9,2515919,0.7,6.202418784294622e-06,1.0,0.0,0,0.6999933591812274,0.6,0.633
B_KEEP_I_DECAY_097,pre,0.92,2515920,0.7,0.0,1.0,0.0,0,0.6999937975812157,0.6,0.633
B_KEEP_I_DECAY_097,pre,0.9400000000000001,2515921,0.7,2.4047880384400944e-06,1.0,0.0,0,0.7,0.6,0.633
B_KEEP_I_DECAY_097,pre,0.96,2515922,0.7,2.9783583926509783e-06,1.0,0.0,0,0.6999975952119615,0.6,0.633
B_KEEP_I_DECAY_097,pre,0.98,2515923,0.7,3.224433393524613e-06,1.0,0.0,0,0.6999970216416073,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.0,2515924,0.7,3.205771260331307e-06,1.0,0.0,0,0.6999967755666064,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.02,2515925,0.7,0.02441676709385187,1.0,0.0,0,0.6999967942287396,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.04,2515926,0.7,0.0730955246860571,1.0,0.0,1,0.6755832329061481,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.06,2515927,0.7,0.11934708485153762,1.0,0.0,1,0.6269044753139429,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.08,2515928,0.7,0.1620844743006149,1.0,0.0,1,0.5806529151484623,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.1,2515929,0.7,0.20099957263776283,1.0,0.0,1,0.537915525699385,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.12,2515930,0.7,0.23615050631052764,1.0,0.0,1,0.49900042736223715,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.1400000000000001,2515931,0.7,0.2678518089029834,1.0,0.0,1,0.4638494936894723,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.16,2515932,0.7,0.29645059398754203,1.0,0.0,1,0.4321481910970166,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.18,2515933,0.7,0.3222284101808801,1.0,0.0,1,0.4035494060124579,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.2,2515934,0.7,0.34549181626024633,1.0,0.0,1,0.37777158981911985,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.22,2515935,0.7,0.3665465365069859,1.0,0.0,1,0.3545081837397536,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.24,2515936,0.7,0.3856797461879059,1.0,0.0,1,0.3334534634930141,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.26,2515937,0.7,0.4031517984315012,1.0,0.0,1,0.31432025381209405,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.28,2515938,0.7,0.4191945076222662,1.0,0.0,1,0.2968482015684988,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.3,2515939,0.7,0.43401122094214883,1.0,0.0,1,0.2808054923777338,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.32,2515940,0.7,0.4477673054813406,0.9910904765129089,0.0,1,0.2659887790578511,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.34,2515941,0.7,0.4605864527603907,0.9793977737426758,0.0,1,0.2522326945186594,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.36,2515942,0.7,0.47257127809992366,0.9685015082359314,0.0,1,0.23941354723960928,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.3800000000000001,2515943,0.7,0.48381214211434764,0.9583144187927246,0.0,1,0.2274287219000763,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.4000000000000001,2515944,0.7,0.49438824743559157,0.9487596750259399,0.0,1,0.2161878578856523,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.42,2515945,0.7,0.5043689261717933,0.939769983291626,0.0,1,0.2056117525644084,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.44,2515946,0.7,0.5139678013793864,0.9312863945960999,0.0,1,0.19563107382820666,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.46,2515947,0.7,0.5230068220678434,0.9231273531913757,0.0,1,0.1860321986206136,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.48,2515948,0.7,0.5316037669771454,0.9154441952705383,0.0,1,0.17699317793215652,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.5,2515949,0.7,0.5389976039997433,0.908136785030365,0.0,1,0.16839623302285456,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.52,2515950,0.7,0.5421443954793825,0.901852011680603,0.0,1,0.16100239600025668,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.54,2515951,0.7,0.5416110054824272,0.8991772532463074,0.0,1,0.15785560452061742,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.56,2515952,0.7,0.541594602367496,0.8996306657791138,0.0,1,0.1583889945175727,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.58,2515953,0.7,0.5419878023691588,0.8996446132659912,0.0,1,0.15840539763250394,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.6,2515954,0.7,0.5428034800479755,0.8993103504180908,0.0,1,0.15801219763084118,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.62,2515955,0.7,0.5440306204451163,0.8986170291900635,0.0,1,0.15719651995202444,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.6400000000000001,2515956,0.7,0.5456528680444444,0.8975739479064941,0.0,1,0.15596937955488366,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.6600000000000001,2515957,0.7,0.5476506248499539,0.8961950540542603,0.0,1,0.1543471319555556,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.68,2515958,0.7,0.5500027193148862,0.8944969773292542,0.0,1,0.1523493751500461,0.6,0.633
