kp_brake,phase,elapsed_s,sim_frame,speed_cmd_mps,speed_mps,throttle,brake,gear,manual_gear_shift,speed_error_mps
1.0,decel,1.84,2435240,0.5,0.45807518961763655,0.5661190152168274,0.0,1,0,0.04228734967398973
1.0,decel,1.86,2435241,0.5,0.45843033793320903,0.5659953355789185,0.0,1,0,0.04192481038236345
1.0,decel,1.8800000000000001,2435242,0.5,0.4587782383240501,0.5658763647079468,0.0,1,0,0.04156966206679097
1.0,decel,1.9000000000000001,2435243,0.5,0.459119224576115,0.5657620429992676,0.0,1,0,0.041221761675949875
1.0,decel,1.92,2435244,0.5,0.45945339205673175,0.565652072429657,0.0,1,0,0.04088077542388502
1.0,decel,1.94,2435245,0.5,0.4597810268683086,0.565546452999115,0.0,1,0,0.040546607943268254
1.0,decel,1.96,2435246,0.5,0.4601023197456729,0.5654448866844177,0.0,1,0,0.04021897313169143
1.0,decel,1.98,2435247,0.5,0.4604173183725654,0.5653473734855652,0.0,1,0,0.039897680254327106
1.0,decel,2.0,2435248,0.5,0.46072626116751314,0.5652537941932678,0.0,1,0,0.03958268162743461
1.2,stop,0.02,2435252,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.04,2435253,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.06,2435254,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.08,2435255,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.1,2435256,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.12,2435257,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.14,2435258,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.16,2435259,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.18,2435260,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.2,2435261,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.22,2435262,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.24,2435263,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.26,2435264,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.28,2435265,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.3,2435266,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.32,2435267,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.34,2435268,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.36,2435269,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.38,2435270,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.4,2435271,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.42,2435272,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.44,2435273,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.46,2435274,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.48,2435275,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.5,2435276,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.52,2435277,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.54,2435278,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.56,2435279,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.58,2435280,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.6,2435281,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.62,2435282,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.64,2435283,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.66,2435284,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.68,2435285,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.7000000000000001,2435286,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.72,2435287,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.74,2435288,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.76,2435289,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.78,2435290,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.8,2435291,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.8200000000000001,2435292,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.84,2435293,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.86,2435294,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.88,2435295,0.0,0.0,0.0,1.0,0,0,0.0
1.2,stop,0.9,2435296,0.0,0.003983581443205829,0.0,1.0,0,0,0.0
1.2,stop,0.92,2435297,0.0,0.01998720472424225,0.0,1.0,0,0,-0.003983581443205829
1.2,stop,0.9400000000000001,2435298,0.0,0.026580814140935514,0.0,1.0,0,0,-0.01998720472424225
1.2,stop,0.96,2435299,0.0,0.01815142336495281,0.0,1.0,0,0,-0.026580814140935514
1.2,stop,0.98,2435300,0.0,0.011893734987774103,0.0,1.0,0,0,-0.01815142336495281
1.2,stop,1.0,2435301,0.0,0.007005072307122518,0.0,1.0,0,0,-0.011893734987774103
1.2,pre,0.02,2435302,0.7,0.003446401926163309,1.0,0.0,0,0,0.6929949276928774
1.2,pre,0.04,2435303,0.7,0.0012572181762704868,1.0,0.0,0,0,0.6965535980738367
1.2,pre,0.06,2435304,0.7,0.0016817045530779773,1.0,0.0,0,0,0.6987427818237295
1.2,pre,0.08,2435305,0.7,0.0027931161964652434,1.0,0.0,0,0,0.698318295446922
1.2,pre,0.1,2435306,0.7,0.0035750251256930128,1.0,0.0,0,0,0.6972068838035347
1.2,pre,0.12,2435307,0.7,0.004036231513576292,1.0,0.0,0,0,0.696424974874307
1.2,pre,0.14,2435308,0.7,0.004245182610400603,1.0,0.0,0,0,0.6959637684864237
1.2,pre,0.16,2435309,0.7,0.004265781317587058,1.0,0.0,0,0,0.6957548173895993
1.2,pre,0.18,2435310,0.7,0.004151238144332258,1.0,0.0,0,0,0.6957342186824129
1.2,pre,0.2,2435311,0.7,0.003944049960250567,1.0,0.0,0,0,0.6958487618556677
1.2,pre,0.22,2435312,0.7,0.003677385315247819,1.0,0.0,0,0,0.6960559500397494
1.2,pre,0.24,2435313,0.7,0.0033767976781477575,1.0,0.0,0,0,0.6963226146847521
1.2,pre,0.26,2435314,0.7,0.0030613763868573233,1.0,0.0,0,0,0.6966232023218522
1.2,pre,0.28,2435315,0.7,0.0027451013096508855,1.0,0.0,0,0,0.6969386236131426
1.2,pre,0.3,2435316,0.7,0.002437967384781181,1.0,0.0,0,0,0.6972548986903491
1.2,pre,0.32,2435317,0.7,0.002146743023191239,1.0,0.0,0,0,0.6975620326152188
1.2,pre,0.34,2435318,0.7,0.0018756960362001397,1.0,0.0,0,0,0.6978532569768087
1.2,pre,0.36,2435319,0.7,0.0016271477436462383,1.0,0.0,0,0,0.6981243039637998
1.2,pre,0.38,2435320,0.7,0.0014021800830502495,1.0,0.0,0,0,0.6983728522563537
1.2,pre,0.4,2435321,0.7,0.001200651150582877,1.0,0.0,0,0,0.6985978199169497
1.2,pre,0.42,2435322,0.7,0.0010219178501140371,1.0,0.0,0,0,0.6987993488494171
1.2,pre,0.44,2435323,0.7,0.0008646717392612951,1.0,0.0,0,0,0.6989780821498859
1.2,pre,0.46,2435324,0.7,0.0007273947908342412,1.0,0.0,0,0,0.6991353282607387
1.2,pre,0.48,2435325,0.7,0.0006084412808857991,1.0,0.0,0,0,0.6992726052091657
1.2,pre,0.5,2435326,0.7,0.0005060409467185633,1.0,0.0,0,0,0.6993915587191142
1.2,pre,0.52,2435327,0.7,0.00041841221556036134,1.0,0.0,0,0,0.6994939590532814
1.2,pre,0.54,2435328,0.7,0.0003439443808892684,1.0,0.0,0,0,0.6995815877844396
1.2,pre,0.56,2435329,0.7,0.0002809712772151556,1.0,0.0,0,0,0.6996560556191107
1.2,pre,0.58,2435330,0.7,0.0002280317370056602,1.0,0.0,0,0,0.6997190287227848
1.2,pre,0.6,2435331,0.7,0.00018381720298654784,1.0,0.0,0,0,0.6997719682629943
1.2,pre,0.62,2435332,0.7,0.00014708884314620368,1.0,0.0,0,0,0.6998161827970134
1.2,pre,0.64,2435333,0.7,0.00011683758380792838,1.0,0.0,0,0,0.6998529111568538
1.2,pre,0.66,2435334,0.7,9.207128938002512e-05,1.0,0.0,0,0,0.699883162416192
1.2,pre,0.68,2435335,0.7,7.188597660825825e-05,1.0,0.0,0,0,0.6999079287106199
1.2,pre,0.7000000000000001,2435336,0.7,5.5636499514612494e-05,1.0,0.0,0,0,0.6999281140233917
1.2,pre,0.72,2435337,0.7,4.264337525905352e-05,1.0,0.0,0,0,0.6999443635004854
1.2,pre,0.74,2435338,0.7,3.2391904430805485e-05,1.0,0.0,0,0,0.6999573566247409
1.2,pre,0.76,2435339,0.7,2.4405311790318018e-05,1.0,0.0,0,0,0.6999676080955691
1.2,pre,0.78,2435340,0.7,1.832520593156819e-05,1.0,0.0,0,0,0.6999755946882097
1.2,pre,0.8,2435341,0.7,1.386455898663868e-05,1.0,0.0,0,0,0.6999816747940684
1.2,pre,0.8200000000000001,2435342,0.7,1.0707881605360012e-05,1.0,0.0,0,0,0.6999861354410133
1.2,pre,0.84,2435343,0.7,8.648796700463393e-06,1.0,0.0,0,0,0.6999892921183946
1.2,pre,0.86,2435344,0.7,7.3886727780105416e-06,1.0,0.0,0,0,0.6999913512032995
1.2,pre,0.88,2435345,0.7,6.640818772574888e-06,1.0,0.0,0,0,0.6999926113272219
1.2,pre,0.9,2435346,0.7,6.202418784294622e-06,1.0,0.0,0,0,0.6999933591812274
1.2,pre,0.92,2435347,0.7,0.0,1.0,0.0,0,0,0.6999937975812157
1.2,pre,0.9400000000000001,2435348,0.7,2.4047880384400944e-06,1.0,0.0,0,0,0.7
1.2,pre,0.96,2435349,0.7,2.9783583926509783e-06,1.0,0.0,0,0,0.6999975952119615
1.2,pre,0.98,2435350,0.7,3.224433393524613e-06,1.0,0.0,0,0,0.6999970216416073
1.2,pre,1.0,2435351,0.7,3.205771260331307e-06,1.0,0.0,0,0,0.6999967755666064
1.2,pre,1.02,2435352,0.7,0.02441676709385187,1.0,0.0,0,0,0.6999967942287396
1.2,pre,1.04,2435353,0.7,0.0730955246860571,1.0,0.0,1,0,0.6755832329061481
1.2,pre,1.06,2435354,0.7,0.11934708485153762,1.0,0.0,1,0,0.6269044753139429
1.2,pre,1.08,2435355,0.7,0.1620844743006149,1.0,0.0,1,0,0.5806529151484623
1.2,pre,1.1,2435356,0.7,0.20099957263776283,1.0,0.0,1,0,0.537915525699385
1.2,pre,1.12,2435357,0.7,0.23615050631052764,1.0,0.0,1,0,0.49900042736223715
1.2,pre,1.1400000000000001,2435358,0.7,0.2678518089029834,1.0,0.0,1,0,0.4638494936894723
1.2,pre,1.16,2435359,0.7,0.29645059398754203,1.0,0.0,1,0,0.4321481910970166
1.2,pre,1.18,2435360,0.7,0.3222284101808801,1.0,0.0,1,0,0.4035494060124579
1.2,pre,1.2,2435361,0.7,0.34549181626024633,1.0,0.0,1,0,0.37777158981911985
1.2,pre,1.22,2435362,0.7,0.3665465365069859,1.0,0.0,1,0,0.3545081837397536
1.2,pre,1.24,2435363,0.7,0.3856797461879059,1.0,0.0,1,0,0.3334534634930141
1.2,pre,1.26,2435364,0.7,0.4031517984315012,1.0,0.0,1,0,0.31432025381209405
1.2,pre,1.28,2435365,0.7,0.4191945076222662,1.0,0.0,1,0,0.2968482015684988
1.2,pre,1.3,2435366,0.7,0.43401122094214883,1.0,0.0,1,0,0.2808054923777338
1.2,pre,1.32,2435367,0.7,0.4477673054813406,0.9910904765129089,0.0,1,0,0.2659887790578511
1.2,pre,1.34,2435368,0.7,0.4605864527603907,0.9793977737426758,0.0,1,0,0.2522326945186594
1.2,pre,1.36,2435369,0.7,0.47257127809992366,0.9685015082359314,0.0,1,0,0.23941354723960928
1.2,pre,1.3800000000000001,2435370,0.7,0.48381214211434764,0.9583144187927246,0.0,1,0,0.2274287219000763
1.2,pre,1.4000000000000001,2435371,0.7,0.49438824743559157,0.9487596750259399,0.0,1,0,0.2161878578856523
1.2,pre,1.42,2435372,0.7,0.5043689261717933,0.939769983291626,0.0,1,0,0.2056117525644084
1.2,pre,1.44,2435373,0.7,0.5139678013793864,0.9312863945960999,0.0,1,0,0.19563107382820666
1.2,pre,1.46,2435374,0.7,0.5230068220678434,0.9231273531913757,0.0,1,0,0.1860321986206136
1.2,pre,1.48,2435375,0.7,0.5316037669771454,0.9154441952705383,0.0,1,0,0.17699317793215652
1.2,pre,1.5,2435376,0.7,0.5389976039997433,0.908136785030365,0.0,1,0,0.16839623302285456
1.2,pre,1.52,2435377,0.7,0.5421443954793825,0.901852011680603,0.0,1,0,0.16100239600025668
1.2,pre,1.54,2435378,0.7,0.5416110054824272,0.8991772532463074,0.0,1,0,0.15785560452061742
1.2,pre,1.56,2435379,0.7,0.541594602367496,0.8996306657791138,0.0,1,0,0.1583889945175727
1.2,pre,1.58,2435380,0.7,0.5419878023691588,0.8996446132659912,0.0,1,0,0.15840539763250394
1.2,pre,1.6,2435381,0.7,0.5428034800479755,0.8993103504180908,0.0,1,0,0.15801219763084118
1.2,pre,1.62,2435382,0.7,0.5440306204451163,0.8986170291900635,0.0,1,0,0.15719651995202444
1.2,pre,1.6400000000000001,2435383,0.7,0.5456528680444444,0.8975739479064941,0.0,1,0,0.15596937955488366
1.2,pre,1.6600000000000001,2435384,0.7,0.5476506248499539,0.8961950540542603,0.0,1,0,0.1543471319555556
1.2,pre,1.68,2435385,0.7,0.5500027193148862,0.8944969773292542,0.0,1,0,0.1523493751500461
1.2,pre,1.7,2435386,0.7,0.5526866924255955,0.892497718334198,0.0,1,0,0.14999728068511375
1.2,pre,1.72,2435387,0.7,0.5556790838114589,0.8902162909507751,0.0,1,0,0.14731330757440442
1.2,pre,1.74,2435388,0.7,0.5589558132067494,0.8876727819442749,0.0,1,0,0.14432091618854104
1.2,pre,1.76,2435389,0.7,0.5624924665571058,0.8848875761032104,0.0,1,0,0.1410441867932506
1.2,pre,1.78,2435390,0.7,0.5662645821204095,0.8818814158439636,0.0,1,0,0.13750753344289413
1.2,pre,1.8,2435391,0.7,0.5702471736308016,0.878675103187561,0.0,1,0,0.13373541787959042
1.2,pre,1.82,2435392,0.7,0.5744158747082428,0.8752899169921875,0.0,1,0,0.12975282636919838
1.2,pre,1.84,2435393,0.7,0.5787464620222335,0.8717464804649353,0.0,1,0,0.1255841252917571
1.2,pre,1.86,2435394,0.7,0.5832154274982716,0.8680655360221863,0.0,1,0,0.1212535379777665
1.2,pre,1.8800000000000001,2435395,0.7,0.5878000736838163,0.8642668724060059,0.0,1,0,0.11678457250172836
1.2,pre,1.9000000000000001,2435396,0.7,0.5924785137508486,0.8603699207305908,0.0,1,0,0.1121999263161837
1.2,pre,1.92,2435397,0.7,0.5972296714942507,0.8563932776451111,0.0,1,0,0.10752148624915137
1.2,pre,1.94,2435398,0.7,0.6020338058530471,0.8523547649383545,0.0,1,0,0.1027703285057493
1.2,pre,1.96,2435399,0.7,0.6068725585948938,0.8482712507247925,0.0,1,0,0.09796619414695285
1.2,pre,1.98,2435400,0.7,0.6117280960083098,0.8441583514213562,0.0,1,0,0.0931274414051062
1.2,pre,2.0,2435401,0.7,0.6165841579449669,0.8400311470031738,0.0,1,0,0.08827190399169016
1.2,pre,2.02,2435402,0.7,0.6214262962380201,0.8359034657478333,0.0,1,0,0.08341584205503305
1.2,pre,2.04,2435403,0.7,0.6262403488230569,0.831787645816803,0.0,1,0,0.07857370376197981
1.2,pre,2.06,2435404,0.7,0.6310141086685317,0.8276957273483276,0.0,1,0,0.07375965117694305
1.2,pre,2.08,2435405,0.7,0.6357361793660095,0.8236380219459534,0.0,1,0,0.06898589133146826
1.2,pre,2.1,2435406,0.7,0.6403964042838959,0.8196242451667786,0.0,1,0,0.0642638206339905
1.2,pre,2.12,2435407,0.7,0.6449859619344517,0.8156630396842957,0.0,1,0,0.059603595716104074
1.2,pre,2.14,2435408,0.7,0.6494967937698123,0.8117619156837463,0.0,1,0,0.055014038065548276
1.2,pre,2.16,2435409,0.7,0.653922081018651,0.8079277276992798,0.0,1,0,0.05050320623018767
1.2,pre,2.18,2435410,0.7,0.6582559109000794,0.8041662573814392,0.0,1,0,0.04607791898134894
1.2,pre,2.2,2435411,0.7,0.6624930858893389,0.800482451915741,0.0,1,0,0.041744089099920556
1.2,pre,2.22,2435412,0.7,0.6666294575030547,0.7968809008598328,0.0,1,0,0.037506914110661094
1.2,pre,2.24,2435413,0.7,0.6706614017789981,0.793364942073822,0.0,1,0,0.033370542496945266
1.2,pre,2.2600000000000002,2435414,0.7,0.6745863437963755,0.7899377942085266,0.0,1,0,0.02933859822100182
1.2,pre,2.2800000000000002,2435415,0.7,0.6784019470533049,0.7866016030311584,0.0,1,0,0.025413656203624457
1.2,pre,2.3000000000000003,2435416,0.7,0.6821067810383403,0.7833583354949951,0.0,1,0,0.021598052946695034
1.2,pre,2.32,2435417,0.7,0.6856997967098035,0.7802092432975769,0.0,1,0,0.01789321896165963
1.2,pre,2.34,2435418,0.7,0.6891803264955834,0.7771551609039307,0.0,1,0,0.014300203290196434
1.2,pre,2.36,2435419,0.7,0.6925484657633401,0.7741967439651489,0.0,1,0,0.010819673504416594
1.2,pre,2.38,2435420,0.7,0.6958044052477552,0.7713338136672974,0.0,1,0,0.007451534236659896
1.2,pre,2.4,2435421,0.7,0.6989489555723155,0.7685662508010864,0.0,1,0,0.004195594752244736
1.2,pre,2.42,2435422,0.7,0.7019828796762616,0.7658933997154236,0.0,1,0,0.0010510444276844444
1.2,pre,2.44,2435423,0.7,0.7049075603871733,0.7633058428764343,0.0,1,0,-0.0019828796762616507
1.2,pre,2.46,2435424,0.7,0.7077244759007708,0.7607982754707336,0.0,1,0,-0.004907560387173326
1.2,pre,2.48,2435425,0.7,0.7104350567282599,0.7583698630332947,0.0,1,0,-0.007724475900770855
1.2,pre,2.5,2435426,0.7,0.7130411148507214,0.7560200095176697,0.0,1,0,-0.01043505672825995
1.2,decel,0.02,2435427,0.5,0.7154067993617963,0.0,0.2556493282318115,1,0,-0.2130411148507214
1.2,decel,0.04,2435428,0.5,0.7168005943761797,0.0,0.25848814845085144,1,0,-0.2154067993617963
1.2,decel,0.06,2435429,0.5,0.7168766499023971,0.0,0.2601607143878937,1,0,-0.2168005943761797
1.2,decel,0.08,2435430,0.5,0.7156601429412444,0.0,0.2602519690990448,1,0,-0.21687664990239708
1.2,decel,0.1,2435431,0.5,0.7131311416992876,0.0,0.2587921619415283,1,0,-0.21566014294124436
1.2,decel,0.12,2435432,0.5,0.7094510555553816,0.0,0.2557573616504669,1,0,-0.2131311416992876
1.2,decel,0.14,2435433,0.5,0.7047537803851233,0.0,0.2513412535190582,1,0,-0.20945105555538157
1.2,decel,0.16,2435434,0.5,0.6991350650912972,0.0,0.2457045316696167,1,0,-0.20475378038512326
1.2,decel,0.18,2435435,0.5,0.6926649570532842,0.0,0.2389620840549469,1,0,-0.1991350650912972
1.2,decel,0.2,2435436,0.5,0.6853996276886221,0.0,0.23119795322418213,1,0,-0.19266495705328424
1.2,decel,0.22,2435437,0.5,0.6773911476146735,0.0,0.22247955203056335,1,0,-0.18539962768862206
1.2,decel,0.24,2435438,0.5,0.66869378089941,0.0,0.21286937594413757,1,0,-0.17739114761467345
1.2,decel,0.26,2435439,0.5,0.6593698024751307,0.0,0.2024325430393219,1,0,-0.16869378089941
1.2,decel,0.28,2435440,0.5,0.6494923591616002,0.0,0.19124376773834229,1,0,-0.15936980247513066
1.2,decel,0.3,2435441,0.5,0.639145612717374,0.0,0.1793908327817917,1,0,-0.1494923591616002
1.2,decel,0.32,2435442,0.5,0.6284230709099379,0.0,0.166974738240242,1,0,-0.13914561271737402
1.2,decel,0.34,2435443,0.5,0.6174240112371121,0.0,0.1541076898574829,1,0,-0.12842307090993788
1.2,decel,0.36,2435444,0.5,0.6062454223797242,0.0,0.14090880751609802,1,0,-0.1174240112371121
1.2,decel,0.38,2435445,0.5,0.5949768543608748,0.0,0.12749451398849487,1,0,-0.10624542237972423
1.2,decel,0.4,2435446,0.5,0.5836940766137763,0.0,0.11397222429513931,1,0,-0.09497685436087477
1.2,decel,0.42,2435447,0.5,0.5724575521055792,0.0,0.10043289512395859,1,0,-0.08369407661377626
1.2,decel,0.44,2435448,0.5,0.5613086226424159,0.0,0.08694906532764435,1,0,-0.07245755210557925
1.2,decel,0.46,2435449,0.5,0.5502752785999399,0.0,0.07357034832239151,1,0,-0.06130862264241588
1.2,decel,0.48,2435450,0.5,0.5393742570074253,0.0,0.060330335050821304,1,0,-0.050275278599939854
1.2,decel,0.5,2435451,0.5,0.5286130442392677,0.0,0.04724910855293274,1,0,-0.03937425700742525
1.2,decel,0.52,2435452,0.5,0.5179943106019772,0.0,0.034335654228925705,1,0,-0.028613044239267693
1.2,decel,0.54,2435453,0.5,0.5075232535510632,0.49962565302848816,0.0,1,0,-0.017994310601977204
1.2,decel,0.56,2435454,0.5,0.4936316517647105,0.5084929466247559,0.0,1,0,-0.007523253551063203
1.2,decel,0.58,2435455,0.5,0.48137312098037927,0.5203288197517395,0.0,1,0,0.006368348235289478
1.2,decel,0.6,2435456,0.5,0.47057943447740175,0.5308305621147156,0.0,1,0,0.018626879019620735
1.2,decel,0.62,2435457,0.5,0.4613677985525933,0.540134608745575,0.0,1,0,0.029420565522598252
1.2,decel,0.64,2435458,0.5,0.45369730046278445,0.5481345057487488,0.0,1,0,0.0386322014474067
1.2,decel,0.66,2435459,0.5,0.447395372784138,0.5548581480979919,0.0,1,0,0.04630269953721555
1.2,decel,0.68,2435460,0.5,0.4422923091414453,0.5604462623596191,0.0,1,0,0.05260462721586201
1.2,decel,0.7000000000000001,2435461,0.5,0.4382270816073565,0.5650377869606018,0.0,1,0,0.057707690858554705
1.2,decel,0.72,2435462,0.5,0.4350512984460792,0.5687650442123413,0.0,1,0,0.06177291839264348
1.2,decel,0.74,2435463,0.5,0.4326301577854613,0.5717502236366272,0.0,1,0,0.0649487015539208
1.2,decel,0.76,2435464,0.5,0.4308429244509056,0.5741046071052551,0.0,1,0,0.06736984221453868
1.2,decel,0.78,2435465,0.5,0.4295845035277928,0.5759280323982239,0.0,1,0,0.0691570755490944
1.2,decel,0.8,2435466,0.5,0.42876429595265486,0.5773075222969055,0.0,1,0,0.07041549647220718
1.2,decel,0.8200000000000001,2435467,0.5,0.4283047203164627,0.5783181190490723,0.0,1,0,0.07123570404734514
1.2,decel,0.84,2435468,0.5,0.42813987772304973,0.5790242552757263,0.0,1,0,0.07169527968353728
1.2,decel,0.86,2435469,0.5,0.42821393053895285,0.5794805288314819,0.0,1,0,0.07186012227695027
1.2,decel,0.88,2435470,0.5,0.428479242732113,0.5797334313392639,0.0,1,0,0.07178606946104715
1.2,decel,0.9,2435471,0.5,0.42889642755349167,0.5798226594924927,0.0,1,0,0.07152075726788698
1.2,decel,0.92,2435472,0.5,0.4294331077618604,0.5797808766365051,0.0,1,0,0.07110357244650833
1.2,decel,0.9400000000000001,2435473,0.5,0.43006258047621787,0.5796352028846741,0.0,1,0,0.07056689223813961
1.2,decel,0.96,2435474,0.5,0.43076291118934346,0.5794078707695007,0.0,1,0,0.06993741952378213
1.2,decel,0.98,2435475,0.5,0.4315160277735758,0.5791172385215759,0.0,1,0,0.06923708881065654
1.2,decel,1.0,2435476,0.5,0.4323071959618649,0.5787784457206726,0.0,1,0,0.06848397222642422
1.2,decel,1.02,2435477,0.5,0.4331244948266585,0.5784037709236145,0.0,1,0,0.0676928040381351
1.2,decel,1.04,2435478,0.5,0.43395810152308495,0.5780033469200134,0.0,1,0,0.06687550517334151
1.2,decel,1.06,2435479,0.5,0.4348001959215944,0.5775853395462036,0.0,1,0,0.06604189847691505
1.2,decel,1.08,2435480,0.5,0.43564453145584087,0.5771564245223999,0.0,1,0,0.06519980407840559
1.2,decel,1.1,2435481,0.5,0.4364860536526636,0.5767219066619873,0.0,1,0,0.06435546854415913
1.2,decel,1.12,2435482,0.5,0.4373207570801755,0.5762860774993896,0.0,1,0,0.06351394634733643
1.2,decel,1.1400000000000001,2435483,0.5,0.43814573303134274,0.5758523941040039,0.0,1,0,0.06267924291982452
1.2,decel,1.16,2435484,0.5,0.43895845426973956,0.5754233002662659,0.0,1,0,0.06185426696865726
1.2,decel,1.18,2435485,0.5,0.43975720418105874,0.575001060962677,0.0,1,0,0.06104154573026044
1.2,decel,1.2,2435486,0.5,0.440540838355989,0.5745872259140015,0.0,1,0,0.060242795818941264
1.2,decel,1.22,2435487,0.5,0.4413083554364491,0.5741827487945557,0.0,1,0,0.059459161644010994
1.2,decel,1.24,2435488,0.5,0.44205923090142807,0.573788583278656,0.0,1,0,0.058691644563550915
1.2,decel,1.26,2435489,0.5,0.4427930832811848,0.5734052658081055,0.0,1,0,0.05794076909857193
1.2,decel,1.28,2435490,0.5,0.4435098648916366,0.5730332136154175,0.0,1,0,0.057206916718815226
1.2,decel,1.3,2435491,0.5,0.44420957573268305,0.5726724863052368,0.0,1,0,0.056490135108363426
1.2,decel,1.32,2435492,0.5,0.44489235885523115,0.5723232626914978,0.0,1,0,0.05579042426731695
1.2,decel,1.34,2435493,0.5,0.4455584049941419,0.5719853639602661,0.0,1,0,0.05510764114476885
1.2,decel,1.36,2435494,0.5,0.44620804793550456,0.571658730506897,0.0,1,0,0.0544415950058581
1.2,decel,1.3800000000000001,2435495,0.5,0.44684166914874,0.5713432431221008,0.0,1,0,0.05379195206449544
1.2,decel,1.4000000000000001,2435496,0.5,0.4474596501037905,0.571038544178009,0.0,1,0,0.05315833085125998
1.2,decel,1.42,2435497,0.5,0.448062324586478,0.5707444548606873,0.0,1,0,0.05254034989620948
1.2,decel,1.44,2435498,0.5,0.4486502648014679,0.5704606771469116,0.0,1,0,0.05193767541352201
1.2,decel,1.46,2435499,0.5,0.4492238045344714,0.5701869130134583,0.0,1,0,0.05134973519853209
1.2,decel,1.48,2435500,0.5,0.449783420622656,0.5699228048324585,0.0,1,0,0.050776195465528584
1.2,decel,1.5,2435501,0.5,0.4503295899031222,0.5696680545806885,0.0,1,0,0.05021657937734397
1.2,decel,1.52,2435502,0.5,0.45086269384559524,0.5694223642349243,0.0,1,0,0.04967041009687778
1.2,decel,1.54,2435503,0.5,0.45138320928737324,0.5691854357719421,0.0,1,0,0.04913730615440476
1.2,decel,1.56,2435504,0.5,0.4518915176978143,0.5689569115638733,0.0,1,0,0.048616790712626756
1.2,decel,1.58,2435505,0.5,0.4523880005467915,0.5687365531921387,0.0,1,0,0.04810848230218567
1.2,decel,1.6,2435506,0.5,0.4528730393041237,0.5685240030288696,0.0,1,0,0.04761199945320849
1.2,decel,1.62,2435507,0.5,0.45334696775580496,0.5683190822601318,0.0,1,0,0.0471269606958763
1.2,decel,1.6400000000000001,2435508,0.5,0.4538102150552441,0.5681215524673462,0.0,1,0,0.046653032244195036
1.2,decel,1.6600000000000001,2435509,0.5,0.45426306730477284,0.5679309964179993,0.0,1,0,0.046189784944755896
1.2,decel,1.68,2435510,0.5,0.4547058106064538,0.5677472949028015,0.0,1,0,0.04573693269522716
1.2,decel,1.7,2435511,0.5,0.4551388264302066,0.5675702691078186,0.0,1,0,0.04529418939354618
1.2,decel,1.72,2435512,0.5,0.4555623531944869,0.5673996210098267,0.0,1,0,0.04486117356979341
1.2,decel,1.74,2435513,0.5,0.45597677236887585,0.5672351121902466,0.0,1,0,0.0444376468055131
1.2,decel,1.76,2435514,0.5,0.4563822746886199,0.567076563835144,0.0,1,0,0.04402322763112415
1.2,decel,1.78,2435515,0.5,0.4567791462556487,0.5669238567352295,0.0,1,0,0.043617725311380084
